family,event,bank_event,tokens,train_pos,test_pos,firing_rate,bank_train_pos,bank_test_pos,count_matches_bank,bank_log10_evidence_proxy,bank_label_z,bank_full_cov_z,bank_offdiag_cov_z,sae_best_feature,sae_best_auc,sae_best_abs_auc_excess,sae_best_train_effect,sae_best_test_effect,sae_best_pos_mean,sae_best_neg_mean,random_best_feature,random_best_auc,random_best_abs_auc_excess,random_best_train_effect,random_best_test_effect,sae_minus_random_abs_auc_excess,sae_beats_random,sae_best_decoder_cosine_to_label_direction,sae_max_abs_decoder_cosine_to_label_direction
ner,ner_gpe,ner:ner_gpe,10000,102,113,0.0215,93.0,122.0,False,3.4575903651527544,7.38097843272498,8.101812788776252,8.101766112805807,11613,0.6741562860469622,0.1741562860469622,0.6398691534996033,0.736441969871521,0.9730856418609619,0.04082591459155083,3453,0.6909490774693924,0.19094907746939238,0.5033504366874695,0.7662439346313477,-0.016792791422430176,False,0.36482319235801697,0.4214600920677185
ner,ner_organization,ner:ner_organization,10000,288,307,0.0595,299.0,296.0,False,4.115027355907094,7.677233662854575,11.543321307874919,11.542587642066325,4348,0.6447797016972399,0.14477970169723986,0.601723313331604,0.6666281223297119,1.0457192659378052,0.030980700626969337,21251,0.6358617831950143,0.1358617831950143,0.5042539238929749,0.5520748496055603,0.008917918502225564,True,0.4432064890861511,0.47686681151390076
ner,ner_person,ner:ner_person,10000,334,348,0.0682,310.0,372.0,False,4.190105862940451,6.853024653389164,8.91888271233228,8.918861021892065,5063,0.6173784480287801,0.11737844802878006,0.6109028458595276,0.5869836807250977,0.8154994249343872,0.06294731795787811,14787,0.6256467370356095,0.12564673703560947,0.48776909708976746,0.5772672295570374,-0.00826828900682941,False,0.3715999722480774,0.4913277328014374
ner,ner_person_or_org,ner:ner_person_or_org,10000,622,655,0.1277,609.0,668.0,False,4.6629800196400195,7.165820364915481,13.790134814918552,13.787969423712935,21,0.6036973269266245,0.10369732692662448,0.5447232723236084,0.49711620807647705,1.1349680423736572,0.19783474504947662,14787,0.6341916215005402,0.1341916215005402,0.566950798034668,0.6297581195831299,-0.030494294573915726,False,0.3366617262363434,0.42548832297325134
ner,ner_place_like,ner:ner_place_like,10000,110,125,0.0235,104.0,131.0,False,3.5000963742256626,7.8819276600525034,8.06701783826452,8.066313386167433,11613,0.6682789743589743,0.16827897435897432,0.6087868213653564,0.7049489617347717,0.9012221693992615,0.040373776108026505,3453,0.6793206153846154,0.1793206153846154,0.493940532207489,0.7344037890434265,-0.011041641025641091,False,0.3612743616104126,0.42674341797828674
pos_tagger,pos_adjective,pos_tagger:pos_adjective,10000,278,293,0.0571,293.0,278.0,False,3.92711393905234,9.329260461654542,4.865345666160479,4.864751660610407,20867,0.560341833490314,0.06034183349031397,0.3224630355834961,0.3873504400253296,0.3481449484825134,0.00213369308039546,19954,0.6232214601591849,0.12322146015918489,0.5253828763961792,0.47720760107040405,-0.06287962666887092,False,0.39568406343460083,0.4484400749206543
pos_tagger,pos_adverb,pos_tagger:pos_adverb,10000,103,93,0.0196,93.0,103.0,False,3.6688188358566802,11.821582306119494,1.7897976802525801,1.7891678847584604,15293,0.6032713854029026,0.1032713854029026,0.5204351544380188,0.5930124521255493,1.1499909162521362,0.01655655726790428,9065,0.6508893373740827,0.15088933737408272,0.3856136202812195,0.6094800233840942,-0.04761795197118013,False,0.2648172974586487,0.4699226915836334
pos_tagger,pos_cardinal,pos_tagger:pos_cardinal,10000,213,175,0.0388,217.0,171.0,False,4.834977661828317,7.635570845701188,7.442280805414372,7.448287428780848,4879,0.6902347890451518,0.1902347890451518,0.7410257458686829,0.8339426517486572,2.790642499923706,0.00390810938552022,18510,0.7431236121391562,0.24312361213915623,0.9388964176177979,1.0389342308044434,-0.052888823094004445,False,0.49195364117622375,0.616118848323822
pos_tagger,pos_conjunction,pos_tagger:pos_conjunction,10000,146,133,0.0279,147.0,132.0,False,4.4532022635303345,11.377090834417292,2.043953535494616,2.045842602527263,18488,0.7053827294762487,0.2053827294762487,0.7095324397087097,0.7614277601242065,1.0571409463882446,0.002583365887403488,8330,0.8529014646746309,0.3529014646746309,1.1976048946380615,1.2958061695098877,-0.1475187351983822,False,0.4809750020503998,0.6060361266136169
pos_tagger,pos_determiner,pos_tagger:pos_determiner,10000,397,405,0.0802,406.0,396.0,False,4.864440925551628,8.48529534630824,6.166922506377433,6.170194219578676,1846,0.8305974018995419,0.3305974018995419,1.2287230491638184,1.332578182220459,2.7467477321624756,0.01069521065801382,19603,0.741883690001209,0.24188369000120902,0.7464510202407837,0.8210143446922302,0.08871371189833288,True,0.6174107193946838,0.6464574933052063
pos_tagger,pos_gerund,pos_tagger:pos_gerund,10000,59,64,0.0123,67.0,56.0,False,2.923356516307499,10.319513899036092,1.575864712143595,1.5759388753827994,3728,0.6544773095623987,0.1544773095623987,0.40656888484954834,0.6071351766586304,0.9013214111328125,0.0049099791795015335,3481,0.6472868339748784,0.1472868339748784,0.6341763734817505,0.5619684457778931,0.007190475587520284,True,0.4496004283428192,0.5459263324737549
pos_tagger,pos_noun,pos_tagger:pos_noun,10000,1770,1748,0.3518,1732.0,1786.0,False,5.146302825522726,6.945570532828806,13.560338220860986,13.558404919333412,11783,0.5907667979711834,0.09076679797118337,0.4476585388183594,0.4727663993835449,0.3482874035835266,0.03191991522908211,9011,0.6112899015145757,0.11128990151457574,0.46684154868125916,0.48706310987472534,-0.020523103543392374,False,0.2379617989063263,0.34994637966156006
pos_tagger,pos_past_verb,pos_tagger:pos_past_verb,10000,350,347,0.0697,349.0,348.0,False,4.428847424148326,9.012468119934509,6.874611127006597,6.87074047752133,22683,0.6245711762297697,0.12457117622976965,0.601753294467926,0.6638475656509399,1.966895341873169,0.017686335369944572,16703,0.6422834018026856,0.14228340180268562,0.534382164478302,0.5535144209861755,-0.017712225572915963,False,0.472949355840683,0.49319276213645935
pos_tagger,pos_plural_noun,pos_tagger:pos_plural_noun,10000,267,262,0.0529,279.0,250.0,False,4.154975859352198,8.677928494870189,4.69668623151352,4.701306253039204,17304,0.6659540051363186,0.16595400513631864,0.7304373979568481,0.7231038212776184,0.5924776792526245,0.009455602616071701,18437,0.6564232983930476,0.15642329839304758,0.6430274248123169,0.5500147342681885,0.009530706743271056,True,0.34283626079559326,0.6324586868286133
pos_tagger,pos_preposition,pos_tagger:pos_preposition,10000,540,503,0.1043,513.0,530.0,False,4.781728016257762,8.371574008342405,7.264110845680546,7.267916730563498,11723,0.6971672301083426,0.19716723010834258,0.763300359249115,0.7701780200004578,0.7914085388183594,0.021299419924616814,16505,0.714327333751549,0.214327333751549,0.6412298083305359,0.775724470615387,-0.017160103643206415,False,0.37821975350379944,0.47217512130737305
pos_tagger,pos_pronoun,pos_tagger:pos_pronoun,10000,89,108,0.0197,98.0,99.0,False,4.018654721417069,11.4176487105877,1.0749146554958513,1.0765058621068715,12146,0.6646565821749796,0.16465658217497958,0.6964870095252991,0.7659825682640076,2.9936025142669678,0.01074123289436102,18693,0.683400336149723,0.18340033614972295,0.6151831746101379,0.7134503126144409,-0.01874375397474337,False,0.5415893793106079,0.5415893793106079
pos_tagger,pos_proper_noun,pos_tagger:pos_proper_noun,10000,945,952,0.1897,911.0,986.0,False,5.143104023641405,7.145339990066446,12.360324891358577,12.361960642458751,21,0.5967975937904806,0.09679759379048058,0.547221302986145,0.4986370801925659,1.0422831773757935,0.15087512135505676,14787,0.6346242671969974,0.13462426719699738,0.5961820483207703,0.6343532800674438,-0.0378266734065168,False,0.28630462288856506,0.37978631258010864
pos_tagger,pos_verb,pos_tagger:pos_verb,10000,540,545,0.1085,547.0,538.0,False,4.5514189269946606,8.573712951321928,6.318259693992439,6.316488312275168,6833,0.5969993513112779,0.0969993513112779,0.47361230850219727,0.4998530149459839,0.6851028203964233,0.04077189415693283,16703,0.6094002203482326,0.1094002203482326,0.43807801604270935,0.44904911518096924,-0.012400869036954698,False,0.25709831714630127,0.40049758553504944
